calendar_year,calendar_month,route,average_daily_ridership,source,objectid,city
2024,5,38,2416,APC,9672,Philadelphia
2024,5,39,1962,APC,9673,Philadelphia
2024,5,40,6508,APC,9674,Philadelphia
2024,5,42,8683,APC,9675,Philadelphia
2024,5,43,2338,APC,9676,Philadelphia
2024,5,44,2580,APC,9677,Philadelphia
2024,5,45,5135,APC,9678,Philadelphia
2024,5,46,4106,APC,9679,Philadelphia
2024,5,47,14003,APC,9680,Philadelphia
2024,5,48,5937,APC,9681,Philadelphia
2024,5,49,3398,APC,9682,Philadelphia
2024,5,50,1550,APC,9683,Philadelphia
2024,5,52,9287,APC,9684,Philadelphia
2024,5,53,1817,APC,9685,Philadelphia
2024,5,54,6573,APC,9686,Philadelphia
2024,5,55,3294,APC,9687,Philadelphia
2024,5,56,8514,APC,9688,Philadelphia
2024,5,57,8287,APC,9689,Philadelphia
2024,5,58,5828,APC,9690,Philadelphia
2024,5,59,3670,APC,9691,Philadelphia
2024,5,60,9085,APC,9692,Philadelphia
2024,5,61,3248,APC,9693,Philadelphia
2024,5,62,114,APC,9694,Philadelphia
2024,5,64,5311,APC,9695,Philadelphia
2024,5,65,5938,APC,9696,Philadelphia
2024,5,66,7574,APC,9697,Philadelphia
2024,5,67,3618,APC,9698,Philadelphia
2024,5,68,1265,APC,9699,Philadelphia
2024,5,70,6905,APC,9700,Philadelphia
2024,5,73,1585,APC,9701,Philadelphia
2024,5,75,2176,APC,9702,Philadelphia
2024,5,77,713,APC,9703,Philadelphia
2024,5,78,4,APC,9704,Philadelphia
2024,5,79,4455,APC,9705,Philadelphia
2024,5,80,110,APC,9706,Philadelphia
2024,5,84,2610,APC,9707,Philadelphia
2024,5,88,1626,APC,9708,Philadelphia
2024,5,89,1545,APC,9709,Philadelphia
2024,5,90,306,APC,9710,Philadelphia
2024,5,92,171,APC,9711,Philadelphia
2024,5,93,1007,APC,9712,Philadelphia
2024,5,94,268,APC,9713,Philadelphia
2024,5,95,348,APC,9714,Philadelphia
2024,5,96,991,APC,9715,Philadelphia
2024,5,97,534,APC,9716,Philadelphia
2024,5,98,553,APC,9717,Philadelphia
2024,5,99,1029,APC,9718,Philadelphia
2024,5,103,740,APC,9719,Philadelphia
2024,5,104,2317,APC,9720,Philadelphia
2024,5,105,943,APC,9721,Philadelphia
2024,5,106,919,APC,9722,Philadelphia
2024,5,107,699,APC,9723,Philadelphia
2024,5,108,4359,APC,9724,Philadelphia
2024,5,109,3516,APC,9725,Philadelphia
2024,5,110,1627,APC,9726,Philadelphia
2024,5,111,1164,APC,9727,Philadelphia
2024,5,112,629,APC,9728,Philadelphia
2024,5,113,5436,APC,9729,Philadelphia
2024,5,114,1508,APC,9730,Philadelphia
2024,5,115,984,APC,9731,Philadelphia
2024,5,117,1614,APC,9732,Philadelphia
2024,5,118,281,APC,9733,Philadelphia
2024,5,119,536,APC,9734,Philadelphia
2024,5,120,333,APC,9735,Philadelphia
2024,5,123,607,APC,9736,Philadelphia
2024,5,124,1235,APC,9737,Philadelphia
2024,5,125,1325,APC,9738,Philadelphia
2024,5,126,438,APC,9739,Philadelphia
2024,5,127,227,APC,9740,Philadelphia
2024,5,128,317,APC,9741,Philadelphia
2024,5,129,666,APC,9742,Philadelphia
2024,5,130,394,APC,9743,Philadelphia
2024,5,131,553,APC,9744,Philadelphia
2024,5,132,277,APC,9745,Philadelphia
2024,5,133,47,APC,9746,Philadelphia
2024,5,135,707,APC,9747,Philadelphia
2024,5,139,322,APC,9748,Philadelphia
2024,5,150,21,APC,9749,Philadelphia
2024,5,201,64,APC,9750,Philadelphia
2024,5,204,164,APC,9751,Philadelphia
2024,5,206,91,APC,9752,Philadelphia
2024,5,310,267,APC,9753,Philadelphia
2024,5,311,152,APC,9754,Philadelphia
2024,5,47M,696,APC,9755,Philadelphia
2024,5,BLVDDIR,1969,APC,9756,Philadelphia
2024,5,B1 OWL,1288,APC,9757,Philadelphia
2024,5,63,13177,APC,9758,Philadelphia
2024,5,71,3617,APC,9759,Philadelphia
2024,5,41,2321,APC,9760,Philadelphia
2024,5,K,7213,APC,9761,Philadelphia
2024,5,51,4871,APC,9762,Philadelphia
2024,5,LUCYGO,872,APC,9763,Philadelphia
2024,5,LUCYGR,547,APC,9764,Philadelphia
2024,5,School,1777,APC,9765,Philadelphia
2024,5,L1 OWL,1337,APC,9766,Philadelphia
2024,5,82,8337,APC,9767,Philadelphia
2024,5,81,4072,APC,9768,Philadelphia
2024,5,RRD,79261,MODE_Report_Estimate,9769,Philadelphia
2024,5,M1,5379,APC,9770,Philadelphia
2024,5,B,73881,MODE_Report_Estimate,9771,Philadelphia
2024,5,L1,111428,MODE_Report_Estimate,9772,Philadelphia
2024,6,1,2285,APC,9773,Philadelphia
2024,6,2,4202,APC,9774,Philadelphia
2024,6,3,6578,APC,9775,Philadelphia
2024,6,4,5005,APC,9776,Philadelphia
2024,6,5,1829,APC,9777,Philadelphia
2024,6,6,3706,APC,9778,Philadelphia
2024,6,7,4355,APC,9779,Philadelphia
2024,6,8,1013,APC,9780,Philadelphia
2024,6,9,2982,APC,9781,Philadelphia
2024,6,T1,6601,APC,9782,Philadelphia
2024,6,D1,2158,APC,9783,Philadelphia
2024,6,D2,2434,APC,9784,Philadelphia
2024,6,T4,7756,APC,9785,Philadelphia
2024,6,12,1770,APC,9786,Philadelphia
2024,6,T3,7168,APC,9787,Philadelphia
2024,6,14,4512,APC,9788,Philadelphia
2024,6,G1,5378,MODE_Report_Estimate,9789,Philadelphia
2024,6,16,5162,APC,9790,Philadelphia
2024,6,17,6709,APC,9791,Philadelphia
2024,6,18,9662,APC,9792,Philadelphia
2024,6,19,851,APC,9793,Philadelphia
2024,6,20,2987,APC,9794,Philadelphia
2024,6,21,9282,APC,9795,Philadelphia
2024,6,22,2869,APC,9796,Philadelphia
2024,6,23,11112,APC,9797,Philadelphia
2024,6,24,1261,APC,9798,Philadelphia
2024,6,25,3169,APC,9799,Philadelphia
2024,6,26,7162,APC,9800,Philadelphia
2024,6,27,2541,APC,9801,Philadelphia
2024,6,28,1116,APC,9802,Philadelphia
2024,6,29,2543,APC,9803,Philadelphia
2024,6,30,992,APC,9804,Philadelphia
2024,6,31,3661,APC,9805,Philadelphia
2024,6,32,3219,APC,9806,Philadelphia
2024,6,33,8201,APC,9807,Philadelphia
2024,6,T2,7436,APC,9808,Philadelphia
2024,6,35,82,APC,9809,Philadelphia
2024,6,T5,7711,APC,9810,Philadelphia
2024,6,37,2491,APC,9811,Philadelphia
2024,6,38,2417,APC,9812,Philadelphia
2024,6,39,1565,APC,9813,Philadelphia
2024,6,40,6215,APC,9814,Philadelphia
2024,6,42,8773,APC,9815,Philadelphia
2024,6,43,2059,APC,9816,Philadelphia
2024,6,44,2612,APC,9817,Philadelphia
2024,6,45,4760,APC,9818,Philadelphia
2024,6,46,3422,APC,9819,Philadelphia
2024,6,47,12788,APC,9820,Philadelphia
2024,6,48,5665,APC,9821,Philadelphia
2024,6,49,3120,APC,9822,Philadelphia
2024,6,50,1547,APC,9823,Philadelphia
2024,6,52,8424,APC,9824,Philadelphia
2024,6,53,1435,APC,9825,Philadelphia
2024,6,54,5810,APC,9826,Philadelphia
2024,6,55,3092,APC,9827,Philadelphia
2024,6,56,6904,APC,9828,Philadelphia
2024,6,57,7424,APC,9829,Philadelphia
2024,6,58,5309,APC,9830,Philadelphia
2024,6,59,2963,APC,9831,Philadelphia
2024,6,60,8075,APC,9832,Philadelphia
2024,6,61,3008,APC,9833,Philadelphia
2024,6,62,93,APC,9834,Philadelphia
2024,6,64,4323,APC,9835,Philadelphia
2024,6,65,5335,APC,9836,Philadelphia
2024,6,66,6789,APC,9837,Philadelphia
2024,6,67,2616,APC,9838,Philadelphia
2024,6,68,1246,APC,9839,Philadelphia
2024,6,70,5577,APC,9840,Philadelphia
2024,6,73,1112,APC,9841,Philadelphia
2024,6,75,1889,APC,9842,Philadelphia
2024,6,77,607,APC,9843,Philadelphia
2024,6,78,3,APC,9844,Philadelphia
2024,6,79,3721,APC,9845,Philadelphia
2024,6,80,108,APC,9846,Philadelphia
2024,6,84,1986,APC,9847,Philadelphia
2024,6,88,1068,APC,9848,Philadelphia
2024,6,89,1454,APC,9849,Philadelphia
2024,6,90,302,APC,9850,Philadelphia
2024,6,92,165,APC,9851,Philadelphia
2024,6,93,1042,APC,9852,Philadelphia
2024,6,94,262,APC,9853,Philadelphia
2024,6,95,358,APC,9854,Philadelphia
2024,6,96,1030,APC,9855,Philadelphia
2024,6,97,521,APC,9856,Philadelphia
2024,6,98,548,APC,9857,Philadelphia
2024,6,99,1096,APC,9858,Philadelphia
2024,6,103,691,APC,9859,Philadelphia
2024,6,104,2251,APC,9860,Philadelphia
2024,6,105,918,APC,9861,Philadelphia
2024,6,106,930,APC,9862,Philadelphia
2024,6,107,691,APC,9863,Philadelphia
2024,6,108,4234,APC,9864,Philadelphia
2024,6,109,3471,APC,9865,Philadelphia
2024,6,110,1533,APC,9866,Philadelphia
2024,6,111,1044,APC,9867,Philadelphia
2024,6,112,594,APC,9868,Philadelphia
2024,6,113,5424,APC,9869,Philadelphia
2024,6,114,1406,APC,9870,Philadelphia
2024,6,115,862,APC,9871,Philadelphia
2024,6,117,1529,APC,9872,Philadelphia
2024,6,118,265,APC,9873,Philadelphia
2024,6,119,534,APC,9874,Philadelphia
2024,6,120,310,APC,9875,Philadelphia
2024,6,123,616,APC,9876,Philadelphia
2024,6,124,1274,APC,9877,Philadelphia
2024,6,125,1413,APC,9878,Philadelphia
2024,6,126,450,APC,9879,Philadelphia
2024,6,127,213,APC,9880,Philadelphia
2024,6,128,292,APC,9881,Philadelphia
2024,6,129,648,APC,9882,Philadelphia
2024,6,130,406,APC,9883,Philadelphia
2024,6,131,554,APC,9884,Philadelphia
2024,6,132,285,APC,9885,Philadelphia
2024,6,133,51,APC,9886,Philadelphia
2024,6,135,708,APC,9887,Philadelphia
2024,6,139,316,APC,9888,Philadelphia
2024,6,150,24,APC,9889,Philadelphia
2024,6,201,62,APC,9890,Philadelphia
2024,6,204,119,APC,9891,Philadelphia
2024,6,206,95,APC,9892,Philadelphia
2024,6,310,247,APC,9893,Philadelphia
2024,6,311,169,APC,9894,Philadelphia
2024,6,47M,596,APC,9895,Philadelphia
2024,6,BLVDDIR,1819,APC,9896,Philadelphia
2024,6,B1 OWL,1208,APC,9897,Philadelphia
2024,6,63,11469,APC,9898,Philadelphia
2024,6,71,3148,APC,9899,Philadelphia
2024,6,41,1827,APC,9900,Philadelphia
2024,6,K,5982,APC,9901,Philadelphia
2024,6,51,4173,APC,9902,Philadelphia
2024,6,LUCYGO,862,APC,9903,Philadelphia
2024,6,LUCYGR,581,APC,9904,Philadelphia
2024,6,School,1490,APC,9905,Philadelphia
2024,6,L1 OWL,1320,APC,9906,Philadelphia
2024,6,82,7019,APC,9907,Philadelphia
2024,6,81,3356,APC,9908,Philadelphia
2024,6,RRD,75509,MODE_Report_Estimate,9909,Philadelphia
2024,6,M1,5270,APC,9910,Philadelphia
2024,6,B,72137,MODE_Report_Estimate,9911,Philadelphia
2024,6,L1,108936,MODE_Report_Estimate,9912,Philadelphia
2024,7,1,1985,APC,9913,Philadelphia
2024,7,2,3845,APC,9914,Philadelphia
2024,7,3,6245,APC,9915,Philadelphia
2024,7,4,4903,APC,9916,Philadelphia
2024,7,5,1683,APC,9917,Philadelphia
2024,7,6,3527,APC,9918,Philadelphia
2024,7,7,4148,APC,9919,Philadelphia
2024,7,8,798,APC,9920,Philadelphia
2024,7,9,2728,APC,9921,Philadelphia
2024,7,T1,5680,APC,9922,Philadelphia
2024,7,D1,2064,APC,9923,Philadelphia
2024,7,D2,2262,APC,9924,Philadelphia
2024,7,T4,6478,APC,9925,Philadelphia
2024,7,12,1818,APC,9926,Philadelphia
2024,7,T3,5874,APC,9927,Philadelphia
2024,7,14,4131,APC,9928,Philadelphia
2024,7,G1,8176,APC,9929,Philadelphia
2024,7,16,5033,APC,9930,Philadelphia
2024,7,17,6604,APC,9931,Philadelphia
2024,7,18,8758,APC,9932,Philadelphia
2024,7,19,791,APC,9933,Philadelphia
2024,7,20,2782,APC,9934,Philadelphia
2024,7,21,9370,APC,9935,Philadelphia
2024,7,22,2728,APC,9936,Philadelphia
2024,7,23,10612,APC,9937,Philadelphia
2024,7,24,1106,APC,9938,Philadelphia
2024,7,25,2951,APC,9939,Philadelphia
2024,7,26,6399,APC,9940,Philadelphia
2024,7,27,2254,APC,9941,Philadelphia
2024,7,28,965,APC,9942,Philadelphia
2024,7,29,2316,APC,9943,Philadelphia
2024,7,30,1019,APC,9944,Philadelphia
2024,7,31,3571,APC,9945,Philadelphia
2024,7,32,2802,APC,9946,Philadelphia
2024,7,33,7913,APC,9947,Philadelphia
2024,7,T2,5168,APC,9948,Philadelphia
2024,7,35,87,APC,9949,Philadelphia
2024,7,T5,6271,APC,9950,Philadelphia
2024,7,37,2477,APC,9951,Philadelphia
2024,7,38,2435,APC,9952,Philadelphia
2024,7,39,1490,APC,9953,Philadelphia
2024,7,40,6535,APC,9954,Philadelphia
2024,7,42,9453,APC,9955,Philadelphia
2024,7,43,1968,APC,9956,Philadelphia
2024,7,44,2499,APC,9957,Philadelphia
2024,7,45,4459,APC,9958,Philadelphia
2024,7,46,3277,APC,9959,Philadelphia
2024,7,47,12251,APC,9960,Philadelphia
2024,7,48,5299,APC,9961,Philadelphia
2024,7,49,3261,APC,9962,Philadelphia
2024,7,50,1509,APC,9963,Philadelphia
2024,7,52,8523,APC,9964,Philadelphia
2024,7,53,1367,APC,9965,Philadelphia
2024,7,54,5353,APC,9966,Philadelphia
2024,7,55,3048,APC,9967,Philadelphia
2024,7,56,6445,APC,9968,Philadelphia
2024,7,57,6531,APC,9969,Philadelphia
2024,7,58,4576,APC,9970,Philadelphia
2024,7,59,2685,APC,9971,Philadelphia
2024,7,60,7560,APC,9972,Philadelphia
2024,7,61,2812,APC,9973,Philadelphia
2024,7,62,92,APC,9974,Philadelphia
2024,7,64,4117,APC,9975,Philadelphia
2024,7,65,5121,APC,9976,Philadelphia
2024,7,66,6311,APC,9977,Philadelphia
2024,7,67,2015,APC,9978,Philadelphia
2024,7,68,1205,APC,9979,Philadelphia
2024,7,70,4886,APC,9980,Philadelphia
2024,7,73,960,APC,9981,Philadelphia
2024,7,75,1686,APC,9982,Philadelphia
2024,7,77,573,APC,9983,Philadelphia
2024,7,78,4,APC,9984,Philadelphia
2024,7,79,3257,APC,9985,Philadelphia
2024,7,80,104,APC,9986,Philadelphia
2024,7,84,1607,APC,9987,Philadelphia
2024,7,88,767,APC,9988,Philadelphia
2024,7,89,1425,APC,9989,Philadelphia
2024,7,90,287,APC,9990,Philadelphia
2024,7,92,168,APC,9991,Philadelphia
2024,7,93,1012,APC,9992,Philadelphia
2024,7,94,249,APC,9993,Philadelphia
2024,7,95,350,APC,9994,Philadelphia
2024,7,96,1004,APC,9995,Philadelphia
2024,7,97,514,APC,9996,Philadelphia
2024,7,98,536,APC,9997,Philadelphia
2024,7,99,1031,APC,9998,Philadelphia
2024,7,103,654,APC,9999,Philadelphia
2024,7,104,2264,APC,10000,Philadelphia
2024,7,105,931,APC,10001,Philadelphia
2025,2,150,20,APC,10002,Philadelphia
2025,2,201,41,APC,10003,Philadelphia
2025,2,204,73,APC,10004,Philadelphia
2025,2,206,81,APC,10005,Philadelphia
2025,2,310,245,APC,10006,Philadelphia
2025,2,311,150,APC,10007,Philadelphia
2025,2,47M,610,APC,10008,Philadelphia
2025,2,BLVDDIR,1917,APC,10009,Philadelphia
2025,2,B1 OWL,1099,APC,10010,Philadelphia
2025,2,63,12301,APC,10011,Philadelphia
2025,2,71,3449,APC,10012,Philadelphia
2025,2,41,2195,APC,10013,Philadelphia
2025,2,K,6534,APC,10014,Philadelphia
2025,2,51,5105,APC,10015,Philadelphia
2025,2,LUCYGO,888,APC,10016,Philadelphia
2025,2,LUCYGR,600,APC,10017,Philadelphia
2025,2,L1 OWL,1770,APC,10018,Philadelphia
2025,2,82,7254,APC,10019,Philadelphia
2025,2,81,3877,APC,10020,Philadelphia
2025,2,RRD,88395,MODE_Report_Estimate,10021,Philadelphia
2025,2,M1,5330,APC,10022,Philadelphia
2025,2,B,84198,MODE_Report_Estimate,10023,Philadelphia
2025,2,L1,127583,MODE_Report_Estimate,10024,Philadelphia
2025,3,1,2549,APC,10025,Philadelphia
2025,3,2,4491,APC,10026,Philadelphia
2025,3,3,8170,APC,10027,Philadelphia
2025,3,4,5814,APC,10028,Philadelphia
2025,3,5,2313,APC,10029,Philadelphia
2025,3,6,4543,APC,10030,Philadelphia
2025,3,7,4847,APC,10031,Philadelphia
2025,3,8,1262,APC,10032,Philadelphia
2025,3,9,3537,APC,10033,Philadelphia
2025,3,T1,8358,APC,10034,Philadelphia
2025,3,D1,2528,APC,10035,Philadelphia
2025,3,D2,2881,APC,10036,Philadelphia
2025,3,T4,8361,APC,10037,Philadelphia
2025,3,12,1826,APC,10038,Philadelphia
2025,3,T3,8713,APC,10039,Philadelphia
2025,3,14,4663,APC,10040,Philadelphia
2025,3,G1,11440,APC,10041,Philadelphia
2025,3,16,5651,APC,10042,Philadelphia
2025,3,17,6732,APC,10043,Philadelphia
2025,3,18,10623,APC,10044,Philadelphia
2025,3,19,1059,APC,10045,Philadelphia
2025,3,20,3159,APC,10046,Philadelphia
2025,3,21,10068,APC,10047,Philadelphia
2025,3,22,2887,APC,10048,Philadelphia
2025,3,23,12457,APC,10049,Philadelphia
2025,3,24,1448,APC,10050,Philadelphia
2025,3,25,3899,APC,10051,Philadelphia
2025,3,26,8319,APC,10052,Philadelphia
2025,3,27,3119,APC,10053,Philadelphia
2025,3,28,1534,APC,10054,Philadelphia
2025,3,29,3330,APC,10055,Philadelphia
2025,3,30,1178,APC,10056,Philadelphia
2025,3,31,3968,APC,10057,Philadelphia
2025,3,32,3904,APC,10058,Philadelphia
2025,3,33,8980,APC,10059,Philadelphia
2025,3,T2,8283,APC,10060,Philadelphia
2025,3,35,158,APC,10061,Philadelphia
2025,3,T5,8624,APC,10062,Philadelphia
2025,3,37,2493,APC,10063,Philadelphia
2025,3,38,2436,APC,10064,Philadelphia
2025,3,39,2082,APC,10065,Philadelphia
2025,3,40,7162,APC,10066,Philadelphia
2025,3,42,9541,APC,10067,Philadelphia
2025,3,43,2606,APC,10068,Philadelphia
2025,3,44,2442,APC,10069,Philadelphia
2025,3,45,4603,APC,10070,Philadelphia
2025,3,46,4043,APC,10071,Philadelphia
2025,3,47,14205,APC,10072,Philadelphia
2025,3,48,5831,APC,10073,Philadelphia
2025,3,49,3692,APC,10074,Philadelphia
2025,3,50,1590,APC,10075,Philadelphia
2025,3,52,9276,APC,10076,Philadelphia
2025,3,53,1844,APC,10077,Philadelphia
2025,3,54,7011,APC,10078,Philadelphia
2025,3,55,3291,APC,10079,Philadelphia
2025,3,56,8220,APC,10080,Philadelphia
2025,3,57,7544,APC,10081,Philadelphia
2025,3,58,5715,APC,10082,Philadelphia
2025,3,59,3391,APC,10083,Philadelphia
2025,3,60,9312,APC,10084,Philadelphia
2025,3,61,3276,APC,10085,Philadelphia
2025,3,62,123,APC,10086,Philadelphia
2025,3,64,5200,APC,10087,Philadelphia
2025,3,65,5930,APC,10088,Philadelphia
2025,3,66,7316,APC,10089,Philadelphia
2025,3,67,3536,APC,10090,Philadelphia
2025,3,68,1226,APC,10091,Philadelphia
2025,3,70,7057,APC,10092,Philadelphia
2025,3,73,1497,APC,10093,Philadelphia
2025,3,75,1984,APC,10094,Philadelphia
2025,3,77,747,APC,10095,Philadelphia
2025,3,78,5,APC,10096,Philadelphia
2025,3,79,4284,APC,10097,Philadelphia
2025,3,80,115,APC,10098,Philadelphia
2025,3,84,2757,APC,10099,Philadelphia
2025,3,88,1514,APC,10100,Philadelphia
2025,3,89,1645,APC,10101,Philadelphia
2025,3,90,295,APC,10102,Philadelphia
2025,3,92,160,APC,10103,Philadelphia
2025,3,93,955,APC,10104,Philadelphia
2025,3,94,289,APC,10105,Philadelphia
2025,3,95,314,APC,10106,Philadelphia
2025,3,96,970,APC,10107,Philadelphia
2025,3,97,482,APC,10108,Philadelphia
2025,3,98,542,APC,10109,Philadelphia
2025,3,99,961,APC,10110,Philadelphia
2025,3,103,718,APC,10111,Philadelphia
2025,3,104,2444,APC,10112,Philadelphia
2025,3,105,976,APC,10113,Philadelphia
2025,3,106,953,APC,10114,Philadelphia
2025,3,107,946,APC,10115,Philadelphia
2025,3,108,4595,APC,10116,Philadelphia
2025,3,109,3625,APC,10117,Philadelphia
2025,3,110,1658,APC,10118,Philadelphia
2025,3,111,1244,APC,10119,Philadelphia
2025,3,112,698,APC,10120,Philadelphia
2025,3,113,5821,APC,10121,Philadelphia
2025,3,114,1490,APC,10122,Philadelphia
2025,3,115,1053,APC,10123,Philadelphia
2025,3,117,1633,APC,10124,Philadelphia
2025,3,118,299,APC,10125,Philadelphia
2025,3,119,613,APC,10126,Philadelphia
2025,3,120,348,APC,10127,Philadelphia
2025,3,123,601,APC,10128,Philadelphia
2025,3,124,1210,APC,10129,Philadelphia
2025,3,125,1266,APC,10130,Philadelphia
2025,3,126,449,APC,10131,Philadelphia
2025,3,127,215,APC,10132,Philadelphia
2025,3,128,283,APC,10133,Philadelphia
2025,3,129,623,APC,10134,Philadelphia
2025,3,130,411,APC,10135,Philadelphia
2025,3,131,563,APC,10136,Philadelphia
2025,3,132,282,APC,10137,Philadelphia
2025,3,133,45,APC,10138,Philadelphia
2025,3,135,730,APC,10139,Philadelphia
2025,3,139,273,APC,10140,Philadelphia
2025,3,150,19,APC,10141,Philadelphia
2025,3,201,55,APC,10142,Philadelphia
2025,3,204,97,APC,10143,Philadelphia
2025,3,206,86,APC,10144,Philadelphia
2025,3,310,254,APC,10145,Philadelphia
2025,3,311,181,APC,10146,Philadelphia
2025,3,47M,568,APC,10147,Philadelphia
2025,3,BLVDDIR,1986,APC,10148,Philadelphia
2025,3,B1 OWL,953,APC,10149,Philadelphia
2025,3,63,12359,APC,10150,Philadelphia
2025,3,71,3523,APC,10151,Philadelphia
2025,3,41,2236,APC,10152,Philadelphia
2025,3,K,6960,APC,10153,Philadelphia
2025,3,51,5256,APC,10154,Philadelphia
2025,3,LUCYGO,822,APC,10155,Philadelphia
2025,3,LUCYGR,552,APC,10156,Philadelphia
2025,3,L1 OWL,1728,APC,10157,Philadelphia
2025,3,82,7616,APC,10158,Philadelphia
2025,3,81,3850,APC,10159,Philadelphia
2025,3,RRD,84813,MODE_Report_Estimate,10160,Philadelphia
2025,3,M1,5234,APC,10161,Philadelphia
2025,3,B,78996,MODE_Report_Estimate,10162,Philadelphia
2025,3,L1,120149,MODE_Report_Estimate,10163,Philadelphia
2025,4,1,2524,APC,10164,Philadelphia
2025,4,2,4588,APC,10165,Philadelphia
2025,4,3,8338,APC,10166,Philadelphia
2025,4,4,5779,APC,10167,Philadelphia
2025,4,5,2207,APC,10168,Philadelphia
2025,4,6,4353,APC,10169,Philadelphia
2025,4,7,4829,APC,10170,Philadelphia
2025,4,8,1226,APC,10171,Philadelphia
2025,4,9,3310,APC,10172,Philadelphia
2025,4,T1,8396,APC,10173,Philadelphia
2025,4,D1,2408,APC,10174,Philadelphia
2025,4,D2,2929,APC,10175,Philadelphia
2025,4,T4,8501,APC,10176,Philadelphia
2025,4,12,1876,APC,10177,Philadelphia
2025,4,T3,8479,APC,10178,Philadelphia
2025,4,14,4621,APC,10179,Philadelphia
2025,4,G1,11576,APC,10180,Philadelphia
2025,4,16,5701,APC,10181,Philadelphia
2025,4,17,6784,APC,10182,Philadelphia
2025,4,18,10157,APC,10183,Philadelphia
2025,4,19,1060,APC,10184,Philadelphia
2025,4,20,3071,APC,10185,Philadelphia
2025,4,21,10314,APC,10186,Philadelphia
2025,4,22,2872,APC,10187,Philadelphia
2025,4,23,12422,APC,10188,Philadelphia
2025,4,24,1374,APC,10189,Philadelphia
2025,4,25,3790,APC,10190,Philadelphia
2025,4,26,7845,APC,10191,Philadelphia
2025,4,27,2940,APC,10192,Philadelphia
2025,4,28,1484,APC,10193,Philadelphia
2025,4,29,3198,APC,10194,Philadelphia
2025,4,30,1136,APC,10195,Philadelphia
2025,4,31,3946,APC,10196,Philadelphia
2025,4,32,3941,APC,10197,Philadelphia
2025,4,33,8896,APC,10198,Philadelphia
2025,4,T2,8355,APC,10199,Philadelphia
2025,4,35,139,APC,10200,Philadelphia
2025,4,T5,8320,APC,10201,Philadelphia
2025,4,37,2597,APC,10202,Philadelphia
2025,4,38,2494,APC,10203,Philadelphia
2025,4,39,2001,APC,10204,Philadelphia
2025,4,40,7226,APC,10205,Philadelphia
2025,4,42,9581,APC,10206,Philadelphia
2025,4,43,2628,APC,10207,Philadelphia
2025,4,44,2520,APC,10208,Philadelphia
2025,4,45,4634,APC,10209,Philadelphia
2025,4,46,3848,APC,10210,Philadelphia
2025,4,47,14026,APC,10211,Philadelphia
2025,4,48,5642,APC,10212,Philadelphia
2025,4,49,3654,APC,10213,Philadelphia
2025,4,50,1618,APC,10214,Philadelphia
2025,4,52,9110,APC,10215,Philadelphia
2025,4,53,1696,APC,10216,Philadelphia
2025,4,54,6768,APC,10217,Philadelphia
2025,4,55,3328,APC,10218,Philadelphia
2025,4,56,7799,APC,10219,Philadelphia
2025,4,57,7475,APC,10220,Philadelphia
2025,4,58,5531,APC,10221,Philadelphia
2025,4,59,3350,APC,10222,Philadelphia
2025,4,60,8154,APC,10223,Philadelphia
2025,4,61,3315,APC,10224,Philadelphia
2025,4,62,123,APC,10225,Philadelphia
2025,4,64,5025,APC,10226,Philadelphia
2025,4,65,5873,APC,10227,Philadelphia
2025,4,66,7236,APC,10228,Philadelphia
2025,4,67,3331,APC,10229,Philadelphia
2025,4,68,1269,APC,10230,Philadelphia
2025,4,70,6721,APC,10231,Philadelphia
2025,4,73,1505,APC,10232,Philadelphia
2025,4,75,1756,APC,10233,Philadelphia
2025,4,77,732,APC,10234,Philadelphia
2025,4,78,6,APC,10235,Philadelphia
2025,4,79,4148,APC,10236,Philadelphia
2025,4,80,119,APC,10237,Philadelphia
2025,4,84,2661,APC,10238,Philadelphia
2025,4,88,1435,APC,10239,Philadelphia
2025,4,89,1623,APC,10240,Philadelphia
2025,4,90,300,APC,10241,Philadelphia
2025,4,92,170,APC,10242,Philadelphia
2025,4,93,975,APC,10243,Philadelphia
2025,4,94,322,APC,10244,Philadelphia
2025,4,95,329,APC,10245,Philadelphia
2025,4,96,1001,APC,10246,Philadelphia
2025,4,97,467,APC,10247,Philadelphia
2025,4,98,575,APC,10248,Philadelphia
2025,4,99,1016,APC,10249,Philadelphia
2025,4,103,721,APC,10250,Philadelphia
2025,4,104,2649,APC,10251,Philadelphia
2025,4,105,1006,APC,10252,Philadelphia
2025,4,106,987,APC,10253,Philadelphia
2025,4,107,851,APC,10254,Philadelphia
2025,4,108,4577,APC,10255,Philadelphia
2025,4,109,3665,APC,10256,Philadelphia
2025,4,110,1691,APC,10257,Philadelphia
2025,4,111,1275,APC,10258,Philadelphia
2025,4,112,775,APC,10259,Philadelphia
2025,4,113,5878,APC,10260,Philadelphia
2025,4,114,1573,APC,10261,Philadelphia
2025,4,115,1104,APC,10262,Philadelphia
2025,4,117,1572,APC,10263,Philadelphia
2025,4,118,349,APC,10264,Philadelphia
2025,4,119,610,APC,10265,Philadelphia
2025,4,120,383,APC,10266,Philadelphia
2025,4,123,629,APC,10267,Philadelphia
2025,4,124,1262,APC,10268,Philadelphia
2025,4,125,1374,APC,10269,Philadelphia
2025,4,126,469,APC,10270,Philadelphia
2025,4,127,210,APC,10271,Philadelphia
2025,4,128,289,APC,10272,Philadelphia
2025,4,129,620,APC,10273,Philadelphia
2025,4,130,424,APC,10274,Philadelphia
